Shift,Age,Primary Fur Color,Location,Running,Chasing,Climbing,Eating,Foraging,Kuks,Quaas,Moans,Tail flags,Tail twitches,Approaches
PM,Adult,Gray,Ground Plane,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No
PM,Adult,Gray,Ground Plane,Yes,No,No,No,No,No,No,No,No,Yes,No
AM,Adult,Black,Ground Plane,Yes,No,No,No,No,No,No,No,No,Yes,No
PM,Adult,Black,Ground Plane,Yes,No,Yes,No,No,No,No,No,No,Yes,No
PM,Adult,Gray,Ground Plane,Yes,No,Yes,No,No,No,No,No,No,Yes,No
AM,Adult,Gray,Ground Plane,Yes,No,No,No,Yes,No,No,No,No,Yes,No
PM,Adult,Gray,Ground Plane,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No
AM,Adult,Gray,Ground Plane,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No
PM,Adult,Cinnamon,Ground Plane,Yes,No,No,No,Yes,No,No,No,No,Yes,No
PM,Adult,Gray,Ground Plane,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No
AM,Adult,Cinnamon,Ground Plane,Yes,No,No,No,No,No,No,No,No,Yes,No
AM,Adult,Gray,Ground Plane,Yes,No,No,No,Yes,No,No,No,No,Yes,No
PM,Adult,Gray,Ground Plane,Yes,No,No,No,No,No,No,No,No,Yes,No
PM,Adult,Gray,Ground Plane,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No
PM,Adult,Gray,Ground Plane,Yes,No,No,No,No,No,No,No,No,Yes,No
PM,Adult,Gray,Ground Plane,Yes,No,No,Yes,No,No,No,No,No,Yes,No
AM,Adult,Cinnamon,Ground Plane,Yes,No,No,No,No,No,No,No,No,Yes,No
PM,Adult,Gray,Ground Plane,Yes,No,No,Yes,No,No,No,No,No,Yes,No
AM,Adult,Gray,Ground Plane,Yes,No,No,No,No,No,No,No,No,Yes,No
PM,Adult,Gray,Ground Plane,Yes,No,No,No,Yes,Yes,No,No,No,Yes,No
AM,Adult,Gray,Ground Plane,Yes,No,No,No,No,No,Yes,No,No,Yes,No
PM,Adult,Gray,Ground Plane,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No
AM,Adult,Gray,Ground Plane,Yes,No,Yes,No,No,No,No,No,No,Yes,No
AM,Adult,Gray,Ground Plane,Yes,No,No,No,No,No,No,No,No,Yes,No
AM,Adult,Gray,Ground Plane,Yes,No,No,No,No,No,No,No,No,Yes,No
PM,Adult,Gray,Ground Plane,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No
PM,Adult,Gray,Ground Plane,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,No
PM,Adult,Gray,Ground Plane,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No
PM,Adult,Gray,Ground Plane,Yes,No,No,No,No,No,No,No,No,Yes,No
PM,Adult,Gray,Ground Plane,Yes,No,No,No,No,No,No,No,No,Yes,No
AM,Adult,Gray,Ground Plane,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No
PM,Adult,Black,Ground Plane,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No
PM,Adult,Cinnamon,Ground Plane,Yes,No,No,No,Yes,No,No,No,No,Yes,No
PM,Adult,Gray,Ground Plane,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No
AM,Adult,Gray,Ground Plane,Yes,No,No,No,No,No,No,No,No,Yes,No
PM,Adult,Gray,Ground Plane,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No
PM,Adult,Gray,Ground Plane,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,No
AM,Adult,Gray,Ground Plane,Yes,No,No,No,No,No,No,No,No,Yes,No
AM,Adult,Gray,Ground Plane,Yes,No,No,No,Yes,No,No,No,No,Yes,Yes
PM,Adult,Cinnamon,Ground Plane,Yes,No,No,No,Yes,No,No,No,No,Yes,No
AM,Adult,Gray,Ground Plane,Yes,No,No,No,No,No,No,No,No,Yes,No
PM,Adult,Cinnamon,Ground Plane,Yes,No,No,No,No,No,No,No,No,Yes,No
PM,Adult,Cinnamon,Ground Plane,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No
AM,Adult,Gray,Ground Plane,Yes,Yes,No,No,No,No,No,No,No,Yes,No
PM,Adult,Gray,Ground Plane,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,No
PM,Adult,Cinnamon,Ground Plane,Yes,No,Yes,No,Yes,No,No,No,No,Yes,No
AM,Adult,Gray,Ground Plane,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No
PM,Adult,Gray,Ground Plane,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes
PM,Adult,Cinnamon,Ground Plane,Yes,No,Yes,No,Yes,No,No,No,No,Yes,No
PM,Adult,Gray,Ground Plane,Yes,No,No,No,Yes,No,No,No,No,Yes,Yes
AM,Adult,Cinnamon,Ground Plane,Yes,No,No,No,No,No,No,No,No,Yes,No
AM,Adult,Gray,Ground Plane,Yes,No,No,No,Yes,No,No,No,No,Yes,No
AM,Adult,Cinnamon,Ground Plane,Yes,No,No,Yes,No,No,No,No,No,Yes,No
AM,Adult,Cinnamon,Ground Plane,Yes,No,No,No,Yes,No,No,No,No,Yes,No
PM,Adult,Gray,Ground Plane,Yes,No,No,No,No,No,No,No,No,Yes,No
PM,Adult,Gray,Ground Plane,Yes,No,No,Yes,No,No,No,No,No,Yes,Yes
AM,Adult,Cinnamon,Ground Plane,Yes,No,No,No,No,No,No,No,No,Yes,Yes
AM,Adult,Black,Ground Plane,Yes,No,No,No,Yes,No,No,No,No,Yes,No
AM,Juvenile,Gray,Above Ground,No,No,No,No,No,No,No,No,No,No,No
AM,Juvenile,Gray,Above Ground,No,No,Yes,No,No,No,No,No,No,No,No
AM,Juvenile,Gray,Above Ground,No,No,Yes,No,No,No,No,No,No,No,No
PM,Juvenile,Gray,Above Ground,No,No,No,Yes,No,No,No,No,No,No,No
PM,Juvenile,Gray,Above Ground,No,No,No,Yes,Yes,No,No,No,No,No,No
PM,Juvenile,Gray,Above Ground,No,No,Yes,No,No,No,No,No,No,No,No
AM,Juvenile,Gray,Above Ground,No,No,Yes,No,No,No,No,No,No,No,No
PM,Juvenile,Cinnamon,Above Ground,No,No,No,Yes,No,No,No,No,No,No,No
AM,Juvenile,Gray,Above Ground,No,No,Yes,No,No,No,No,No,No,No,Yes
AM,Juvenile,Gray,Above Ground,No,No,No,Yes,No,No,No,No,No,No,Yes
AM,Juvenile,Black,Above Ground,No,No,Yes,No,No,No,No,No,No,No,Yes
PM,Juvenile,Gray,Above Ground,No,No,Yes,No,No,No,No,No,No,No,Yes
AM,Juvenile,Black,Above Ground,No,Yes,No,No,No,No,No,No,No,No,Yes
PM,Juvenile,Gray,Above Ground,No,No,No,Yes,No,No,No,No,No,No,Yes
PM,Juvenile,Gray,Above Ground,No,No,No,Yes,No,No,No,No,No,No,Yes
PM,Juvenile,Cinnamon,Above Ground,No,No,Yes,No,No,No,No,No,No,No,No
PM,Juvenile,Gray,Above Ground,No,Yes,No,No,No,No,No,No,No,No,No
PM,Juvenile,Gray,Above Ground,No,No,Yes,No,No,No,No,No,No,No,No
PM,Juvenile,Cinnamon,Above Ground,No,No,No,Yes,No,No,No,No,No,No,No
AM,Juvenile,Gray,Above Ground,No,No,Yes,Yes,No,No,No,No,No,No,No
PM,Juvenile,Cinnamon,Above Ground,No,No,Yes,No,No,No,No,No,No,No,No
AM,Juvenile,Gray,Above Ground,No,No,No,No,No,No,No,No,No,No,No
AM,Juvenile,Cinnamon,Above Ground,No,No,No,No,No,No,No,No,No,No,No
PM,Juvenile,Gray,Above Ground,No,No,No,No,Yes,No,No,No,No,No,No
AM,Juvenile,Gray,Above Ground,No,No,No,No,No,No,No,No,No,No,No
AM,Juvenile,Cinnamon,Above Ground,No,No,No,No,No,No,No,No,No,No,No
PM,Juvenile,Gray,Above Ground,No,No,Yes,Yes,Yes,No,No,No,No,No,No
AM,Juvenile,Gray,Above Ground,No,No,No,Yes,No,No,No,No,No,No,No
AM,Juvenile,Gray,Above Ground,No,No,No,Yes,No,No,No,No,No,No,No
AM,Juvenile,Cinnamon,Above Ground,No,No,Yes,Yes,No,No,No,No,Yes,No,No
PM,Juvenile,Gray,Above Ground,No,No,Yes,Yes,Yes,No,No,No,No,No,No
PM,Juvenile,Gray,Above Ground,No,No,No,No,No,No,No,No,No,No,No
PM,Juvenile,Gray,Above Ground,No,No,Yes,No,No,Yes,No,No,No,No,No
PM,Juvenile,Gray,Above Ground,No,No,Yes,No,No,No,No,No,No,No,No
AM,Juvenile,Gray,Above Ground,No,Yes,Yes,Yes,No,No,No,No,No,No,No
AM,Juvenile,Gray,Above Ground,No,No,Yes,No,No,Yes,No,No,No,No,No
PM,Juvenile,Gray,Above Ground,No,Yes,No,No,No,No,No,No,No,No,No
AM,Juvenile,Gray,Above Ground,No,No,No,No,No,No,No,No,No,No,No
PM,Juvenile,Gray,Above Ground,No,No,Yes,No,No,No,No,No,No,No,No
PM,Juvenile,Gray,Above Ground,No,No,Yes,No,No,Yes,No,No,No,No,No
PM,Juvenile,Gray,Above Ground,No,No,Yes,No,No,Yes,No,No,No,No,No
AM,Juvenile,Gray,Above Ground,No,No,Yes,No,No,No,No,No,No,No,No
PM,Juvenile,Cinnamon,Above Ground,No,No,Yes,No,No,No,No,No,No,No,No
PM,Juvenile,Gray,Above Ground,No,No,Yes,No,No,No,No,No,No,No,No
AM,Juvenile,Gray,Above Ground,No,No,Yes,No,No,No,No,No,No,No,No
PM,Juvenile,Gray,Above Ground,No,Yes,No,No,No,No,No,No,No,No,No
AM,Juvenile,Gray,Above Ground,No,No,No,No,No,No,No,No,No,No,No
AM,Juvenile,Gray,Above Ground,No,No,Yes,No,No,No,No,No,No,No,No
PM,Juvenile,Gray,Above Ground,No,No,No,No,No,Yes,Yes,No,No,No,No
AM,Juvenile,Gray,Above Ground,No,No,No,Yes,Yes,No,No,No,No,No,No
AM,Juvenile,Gray,Above Ground,No,No,Yes,No,No,No,No,No,No,No,No
AM,Juvenile,Gray,Above Ground,No,Yes,Yes,No,No,No,No,No,No,No,No
PM,Juvenile,Cinnamon,Above Ground,No,Yes,No,No,No,No,No,No,No,No,No
AM,Juvenile,Black,Above Ground,No,No,Yes,No,No,No,No,No,No,No,No
PM,Juvenile,Gray,Above Ground,No,No,Yes,No,No,No,No,No,No,No,No
PM,Juvenile,Gray,Above Ground,No,No,No,No,Yes,No,No,No,No,No,No
PM,Juvenile,Gray,Above Ground,No,No,Yes,No,Yes,No,No,No,No,No,No
PM,Juvenile,Cinnamon,Above Ground,No,Yes,No,No,No,No,Yes,No,No,No,No
AM,Juvenile,Gray,Above Ground,No,No,Yes,No,No,No,No,No,No,No,No
AM,Juvenile,Gray,Above Ground,No,No,Yes,Yes,No,No,No,No,No,No,No
PM,Juvenile,Gray,Above Ground,No,No,Yes,No,No,No,No,No,No,No,No
PM,Juvenile,Gray,Above Ground,No,No,Yes,No,No,No,No,No,No,No,No
AM,Juvenile,Cinnamon,Above Ground,No,No,Yes,No,No,No,No,No,No,No,No
PM,Juvenile,Gray,Above Ground,No,No,Yes,No,Yes,No,No,No,No,No,No
AM,Juvenile,Gray,Above Ground,No,No,Yes,No,No,No,No,No,No,No,No
PM,Juvenile,Gray,Above Ground,No,No,Yes,No,Yes,No,No,No,No,No,No
PM,Juvenile,Gray,Above Ground,No,No,Yes,Yes,No,No,No,No,No,No,No
AM,Juvenile,Gray,Above Ground,No,No,Yes,No,No,No,No,No,No,No,Yes
PM,Juvenile,Gray,Above Ground,No,No,Yes,No,No,No,No,No,No,No,Yes
AM,Juvenile,Gray,Above Ground,No,No,Yes,No,No,No,No,No,No,No,Yes
PM,Juvenile,Gray,Above Ground,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
AM,Juvenile,Cinnamon,Above Ground,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes
AM,Juvenile,Gray,Above Ground,No,Yes,No,No,No,No,No,No,No,No,Yes
AM,Juvenile,Gray,Above Ground,No,No,No,No,No,No,No,No,No,No,Yes
PM,Juvenile,Gray,Above Ground,No,No,Yes,No,No,No,No,No,No,No,Yes
AM,Juvenile,Gray,Above Ground,No,No,Yes,No,No,No,No,No,Yes,No,Yes
AM,Juvenile,Gray,Above Ground,No,No,No,No,Yes,No,No,No,No,No,Yes
AM,Juvenile,Gray,Above Ground,No,No,Yes,No,No,No,No,No,No,No,Yes
PM,Juvenile,Gray,Above Ground,No,No,Yes,Yes,No,No,No,No,No,No,No
AM,Juvenile,Gray,Above Ground,No,No,Yes,No,No,No,No,No,No,No,No
AM,Juvenile,Gray,Above Ground,No,Yes,No,No,No,No,No,No,No,No,No
AM,Juvenile,Cinnamon,Above Ground,No,No,No,Yes,No,No,No,No,No,No,No
AM,Juvenile,Gray,Above Ground,No,No,No,No,Yes,No,No,No,No,No,No
AM,Juvenile,Gray,Above Ground,No,No,Yes,Yes,No,No,No,No,No,No,Yes
PM,Juvenile,Gray,Above Ground,No,No,No,No,Yes,No,No,No,No,No,Yes
AM,Juvenile,Gray,Above Ground,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
PM,Juvenile,Gray,Above Ground,No,No,Yes,Yes,No,No,No,No,No,No,Yes
PM,Juvenile,Gray,Above Ground,No,No,No,Yes,No,No,No,No,No,No,Yes
PM,Juvenile,Gray,Above Ground,No,Yes,No,No,No,No,No,No,No,No,Yes
PM,Juvenile,Cinnamon,Above Ground,No,No,Yes,No,No,No,No,No,No,No,Yes
AM,Juvenile,Gray,Above Ground,No,No,No,No,No,No,No,No,No,Yes,No
AM,Juvenile,Gray,Above Ground,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes
PM,Juvenile,Gray,Above Ground,No,No,Yes,No,No,No,No,No,No,Yes,Yes
AM,Juvenile,Cinnamon,Above Ground,No,No,Yes,No,No,No,No,No,No,Yes,Yes
AM,Juvenile,Gray,Above Ground,No,No,Yes,No,No,No,No,No,No,Yes,No
PM,Juvenile,Gray,Above Ground,No,No,Yes,No,No,No,No,No,No,Yes,No
PM,Juvenile,Gray,Above Ground,No,No,Yes,No,No,No,No,No,No,Yes,No
AM,Juvenile,Gray,Above Ground,No,No,Yes,No,Yes,No,No,No,No,Yes,No
AM,Juvenile,Gray,Above Ground,No,No,Yes,No,No,No,No,No,No,Yes,No
PM,Juvenile,Cinnamon,Above Ground,No,No,Yes,No,No,No,No,No,No,Yes,Yes
AM,Juvenile,Gray,Above Ground,No,No,No,Yes,No,No,No,No,No,Yes,Yes
PM,Juvenile,Cinnamon,Above Ground,No,No,Yes,No,No,No,No,No,No,Yes,No
AM,Juvenile,Cinnamon,Above Ground,Yes,No,Yes,No,No,No,No,No,No,No,Yes
PM,Juvenile,Gray,Above Ground,Yes,Yes,No,No,No,No,No,No,No,No,Yes
PM,Juvenile,Gray,Above Ground,Yes,No,No,No,No,No,No,No,No,No,No
AM,Juvenile,Cinnamon,Above Ground,Yes,No,No,No,No,No,No,No,No,No,No
AM,Juvenile,Gray,Above Ground,Yes,No,No,No,No,No,No,No,No,No,No
PM,Juvenile,Gray,Above Ground,Yes,No,Yes,No,No,No,No,No,No,No,No
PM,Juvenile,Gray,Above Ground,Yes,Yes,No,No,No,No,No,No,No,No,No
PM,Juvenile,Gray,Above Ground,Yes,Yes,No,No,No,No,No,No,No,No,No
PM,Juvenile,Gray,Above Ground,Yes,No,No,No,No,No,No,No,No,No,Yes
PM,Juvenile,Gray,Above Ground,Yes,Yes,No,No,No,No,No,No,No,No,Yes
PM,Juvenile,Gray,Above Ground,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes
AM,Juvenile,Gray,Above Ground,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes
AM,Juvenile,Cinnamon,Above Ground,Yes,No,Yes,No,Yes,No,No,No,No,Yes,Yes
PM,Juvenile,Gray,Above Ground,Yes,No,No,No,Yes,No,No,No,No,Yes,Yes
PM,Juvenile,Gray,Above Ground,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes
PM,Juvenile,Gray,Above Ground,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes
PM,Juvenile,Gray,Ground Plane,No,No,No,Yes,No,No,No,No,No,No,Yes
AM,Juvenile,Gray,Ground Plane,No,No,No,No,No,No,No,No,No,No,Yes
AM,Juvenile,Gray,Ground Plane,No,No,Yes,Yes,No,No,No,No,No,No,Yes
AM,Juvenile,Gray,Ground Plane,No,No,No,No,Yes,No,No,No,No,No,Yes
AM,Juvenile,Gray,Ground Plane,No,No,No,Yes,No,No,No,No,No,No,Yes
PM,Juvenile,Gray,Ground Plane,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes
PM,Juvenile,Gray,Ground Plane,No,No,No,Yes,No,No,No,No,No,No,Yes
PM,Juvenile,Gray,Ground Plane,No,No,No,No,Yes,No,No,No,No,No,Yes
AM,Juvenile,Gray,Ground Plane,No,No,No,No,Yes,No,No,No,No,No,Yes
AM,Juvenile,Cinnamon,Ground Plane,No,No,No,Yes,Yes,No,No,No,No,No,Yes
AM,Juvenile,Cinnamon,Ground Plane,No,No,No,Yes,No,No,No,No,No,No,Yes
PM,Juvenile,Gray,Ground Plane,No,No,No,Yes,No,No,No,No,No,No,Yes
AM,Juvenile,Gray,Ground Plane,No,Yes,No,No,No,No,No,No,No,No,Yes
AM,Juvenile,Gray,Ground Plane,No,No,No,No,Yes,No,No,No,No,No,Yes
AM,Juvenile,Gray,Ground Plane,No,No,No,No,Yes,No,No,No,No,No,Yes
AM,Juvenile,Gray,Ground Plane,No,No,No,No,No,No,No,No,No,No,Yes
PM,Juvenile,Cinnamon,Ground Plane,No,No,No,Yes,No,No,No,No,No,No,Yes
AM,Juvenile,Gray,Ground Plane,No,No,No,No,Yes,No,No,No,No,No,Yes
PM,Juvenile,Gray,Ground Plane,No,No,No,Yes,No,No,No,No,No,No,Yes
PM,Juvenile,Gray,Ground Plane,No,No,No,No,No,No,No,No,No,No,Yes
AM,Juvenile,Gray,Ground Plane,No,No,No,No,Yes,No,No,No,No,No,Yes
AM,Juvenile,Gray,Ground Plane,No,No,No,Yes,No,No,No,No,No,No,Yes
AM,Juvenile,Gray,Ground Plane,No,No,No,Yes,Yes,No,No,No,No,No,Yes
PM,Juvenile,Black,Ground Plane,No,No,No,No,Yes,No,No,No,No,No,Yes
AM,Juvenile,Gray,Ground Plane,No,No,No,No,Yes,No,No,No,No,No,Yes
PM,Juvenile,Gray,Ground Plane,No,No,No,Yes,No,No,No,No,No,No,Yes
AM,Juvenile,Gray,Ground Plane,No,Yes,No,No,No,No,No,No,No,No,Yes
AM,Juvenile,Gray,Ground Plane,No,No,No,No,Yes,No,No,No,No,No,Yes
PM,Juvenile,Gray,Ground Plane,No,No,No,No,Yes,No,No,No,Yes,No,Yes
AM,Juvenile,Gray,Ground Plane,No,No,No,No,Yes,No,No,No,No,No,Yes
PM,Juvenile,Gray,Ground Plane,No,No,No,Yes,Yes,No,No,No,No,No,Yes
PM,Juvenile,Black,Ground Plane,No,No,No,No,Yes,No,No,No,No,No,Yes
PM,Juvenile,Gray,Ground Plane,No,No,No,No,Yes,No,No,No,No,No,Yes
PM,Juvenile,Gray,Ground Plane,No,No,No,No,No,No,No,No,No,No,Yes
PM,Juvenile,Gray,Ground Plane,No,No,No,No,Yes,No,No,No,No,No,Yes
PM,Juvenile,Gray,Ground Plane,No,No,No,No,Yes,No,No,No,Yes,No,Yes
AM,Juvenile,Gray,Ground Plane,No,No,No,No,Yes,No,No,No,No,No,Yes
AM,Juvenile,Cinnamon,Ground Plane,No,No,No,Yes,Yes,No,No,No,No,No,Yes
PM,Juvenile,Gray,Ground Plane,No,No,No,No,Yes,No,No,No,No,No,Yes
PM,Juvenile,Gray,Ground Plane,No,No,No,Yes,No,No,No,No,No,No,Yes
PM,Juvenile,Gray,Ground Plane,No,No,No,No,Yes,No,No,No,No,No,Yes
AM,Juvenile,Gray,Ground Plane,No,Yes,No,No,No,No,No,No,No,No,Yes
PM,Juvenile,Cinnamon,Ground Plane,No,No,No,No,Yes,No,Yes,No,No,No,Yes
PM,Juvenile,Gray,Ground Plane,No,No,No,Yes,Yes,No,No,No,No,No,Yes
AM,Juvenile,Gray,Ground Plane,No,Yes,No,No,No,Yes,No,No,No,No,Yes
PM,Juvenile,Gray,Ground Plane,No,No,No,No,Yes,No,No,No,No,No,Yes
PM,Juvenile,Cinnamon,Ground Plane,No,No,No,No,Yes,No,No,No,Yes,No,Yes
AM,Juvenile,Cinnamon,Ground Plane,No,No,Yes,Yes,No,No,No,No,No,No,Yes
AM,Juvenile,Gray,Ground Plane,No,No,No,No,Yes,No,No,No,No,No,Yes
AM,Juvenile,Gray,Ground Plane,No,Yes,No,No,No,Yes,No,No,No,No,Yes
PM,Juvenile,Gray,Ground Plane,No,No,No,Yes,No,No,No,No,No,No,Yes
PM,Juvenile,Gray,Ground Plane,No,No,No,No,Yes,No,No,No,No,No,Yes
AM,Juvenile,Cinnamon,Ground Plane,No,No,Yes,Yes,No,No,No,No,No,No,Yes
PM,Juvenile,Black,Ground Plane,No,No,No,No,No,No,No,No,No,No,Yes
PM,Juvenile,Cinnamon,Ground Plane,No,Yes,No,No,No,No,No,No,Yes,No,Yes
AM,Juvenile,Gray,Ground Plane,No,No,No,Yes,No,Yes,No,No,No,No,Yes
AM,Juvenile,Gray,Ground Plane,No,No,No,Yes,Yes,No,No,No,No,No,Yes
AM,Juvenile,Gray,Ground Plane,No,No,No,Yes,Yes,No,No,No,No,No,Yes
PM,Juvenile,Gray,Ground Plane,No,No,No,No,Yes,No,No,No,Yes,No,Yes
AM,Juvenile,Black,Ground Plane,No,No,No,Yes,No,No,No,No,No,No,Yes
PM,Juvenile,Gray,Ground Plane,No,Yes,No,No,No,No,No,No,Yes,No,Yes
AM,Juvenile,Gray,Ground Plane,No,No,No,No,Yes,No,No,No,No,No,Yes
AM,Juvenile,Gray,Ground Plane,No,Yes,No,No,No,No,No,No,No,No,Yes
AM,Juvenile,Gray,Ground Plane,No,No,No,No,Yes,No,No,No,No,No,Yes
AM,Juvenile,Gray,Ground Plane,No,No,Yes,No,Yes,No,No,No,No,No,Yes
AM,Juvenile,Gray,Ground Plane,No,No,No,Yes,No,No,No,No,No,No,Yes
PM,Juvenile,Gray,Ground Plane,No,No,No,Yes,Yes,No,No,No,No,No,Yes
PM,Juvenile,Gray,Ground Plane,No,No,No,Yes,Yes,No,No,No,No,No,Yes
PM,Juvenile,Gray,Ground Plane,No,No,No,Yes,Yes,No,No,No,No,No,Yes
AM,Juvenile,Gray,Ground Plane,No,Yes,No,Yes,No,No,No,No,No,No,Yes
PM,Juvenile,Gray,Ground Plane,No,No,Yes,Yes,No,No,No,No,No,No,Yes
AM,Juvenile,Gray,Ground Plane,No,No,No,No,Yes,No,No,No,No,No,Yes
PM,Juvenile,Gray,Ground Plane,No,No,No,No,Yes,No,No,No,No,No,Yes
AM,Juvenile,Gray,Ground Plane,No,No,No,No,Yes,No,No,No,No,No,Yes
PM,Juvenile,Gray,Ground Plane,No,No,No,Yes,No,No,No,No,Yes,No,Yes
AM,Juvenile,Cinnamon,Ground Plane,No,No,No,Yes,Yes,No,No,No,No,No,Yes
AM,Juvenile,Gray,Ground Plane,No,No,No,No,Yes,No,No,No,No,No,Yes
PM,Juvenile,Gray,Ground Plane,No,No,No,Yes,No,No,No,No,No,No,Yes
AM,Juvenile,Gray,Ground Plane,No,No,No,No,Yes,No,No,No,No,No,Yes
PM,Juvenile,Gray,Ground Plane,No,No,No,No,Yes,No,No,No,No,No,Yes
AM,Juvenile,Gray,Ground Plane,No,No,No,No,Yes,No,No,No,No,No,Yes
AM,Juvenile,Gray,Ground Plane,No,No,No,No,Yes,No,No,No,No,No,Yes
AM,Juvenile,Gray,Ground Plane,No,No,No,Yes,Yes,No,No,No,No,No,Yes
PM,Juvenile,Gray,Ground Plane,No,No,No,Yes,Yes,No,No,No,No,No,Yes
PM,Juvenile,Gray,Ground Plane,No,No,No,Yes,No,No,No,No,Yes,No,Yes
AM,Juvenile,Gray,Ground Plane,No,No,No,No,Yes,No,No,No,No,No,Yes
AM,Juvenile,Gray,Ground Plane,No,No,No,No,Yes,No,No,No,No,No,Yes
PM,Juvenile,Gray,Ground Plane,No,No,No,Yes,No,No,No,No,No,No,Yes
PM,Juvenile,Gray,Ground Plane,No,No,No,No,Yes,No,No,No,No,No,Yes
AM,Juvenile,Gray,Ground Plane,No,No,No,No,No,No,No,No,No,No,Yes
AM,Juvenile,Gray,Ground Plane,No,No,No,No,Yes,No,No,No,Yes,No,Yes
PM,Juvenile,Gray,Ground Plane,No,No,No,No,Yes,No,No,No,No,No,Yes
PM,Juvenile,Gray,Ground Plane,No,No,No,No,Yes,No,No,No,No,No,Yes
PM,Juvenile,Gray,Ground Plane,No,No,No,No,Yes,No,No,No,No,No,Yes
AM,Juvenile,Gray,Ground Plane,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
PM,Juvenile,Gray,Ground Plane,No,No,No,No,Yes,No,No,No,No,No,Yes
PM,Juvenile,Gray,Ground Plane,No,No,No,No,Yes,No,No,No,No,No,Yes
PM,Juvenile,Gray,Ground Plane,No,No,No,No,Yes,No,No,No,No,No,Yes
AM,Juvenile,Cinnamon,Ground Plane,No,No,No,No,Yes,No,No,No,Yes,No,Yes
PM,Juvenile,Gray,Ground Plane,No,No,No,No,Yes,No,No,No,No,No,Yes
PM,Juvenile,Cinnamon,Ground Plane,No,No,No,Yes,No,No,No,No,No,No,Yes
PM,Juvenile,Gray,Ground Plane,No,No,No,No,Yes,No,No,No,No,No,Yes
AM,Juvenile,Cinnamon,Ground Plane,No,No,No,Yes,No,No,No,No,No,No,Yes
PM,Juvenile,Gray,Ground Plane,No,No,No,No,Yes,No,No,No,No,No,Yes
PM,Juvenile,Cinnamon,Ground Plane,No,No,No,Yes,No,No,No,No,No,No,Yes
PM,Juvenile,Cinnamon,Ground Plane,No,No,No,Yes,No,No,No,No,No,No,Yes
AM,Juvenile,Gray,Ground Plane,No,No,No,No,Yes,No,No,No,No,No,Yes
AM,Juvenile,Gray,Ground Plane,No,Yes,No,Yes,No,No,No,No,No,No,Yes
PM,Juvenile,Gray,Ground Plane,No,No,No,Yes,No,No,No,No,No,No,Yes
PM,Juvenile,Cinnamon,Ground Plane,No,No,No,No,Yes,No,No,No,No,No,Yes
AM,Juvenile,Cinnamon,Ground Plane,No,No,No,Yes,No,No,No,No,No,No,Yes
PM,Juvenile,Gray,Ground Plane,No,Yes,Yes,No,No,No,No,No,No,No,Yes
PM,Juvenile,Cinnamon,Ground Plane,No,No,No,No,Yes,No,No,No,Yes,No,Yes
PM,Juvenile,Cinnamon,Ground Plane,No,No,No,No,Yes,No,No,No,No,No,Yes
PM,Juvenile,Gray,Ground Plane,No,No,No,No,Yes,No,No,No,No,Yes,Yes
PM,Juvenile,Cinnamon,Ground Plane,No,No,No,No,Yes,No,No,No,No,Yes,Yes
PM,Juvenile,Gray,Ground Plane,No,No,No,No,Yes,No,No,No,No,Yes,Yes
PM,Juvenile,Gray,Ground Plane,No,No,No,Yes,No,No,No,No,No,Yes,Yes
PM,Juvenile,Gray,Ground Plane,No,Yes,No,No,No,No,No,No,No,Yes,Yes
PM,Juvenile,Cinnamon,Ground Plane,No,No,No,No,Yes,No,No,No,No,Yes,Yes
PM,Juvenile,Cinnamon,Ground Plane,No,No,No,No,Yes,No,No,No,No,Yes,Yes
PM,Juvenile,Gray,Ground Plane,No,No,No,No,Yes,No,No,No,No,Yes,Yes
PM,Juvenile,Gray,Ground Plane,No,No,No,No,No,No,No,No,No,Yes,Yes
PM,Juvenile,Gray,Ground Plane,No,No,No,No,Yes,No,No,No,No,Yes,Yes
